code,disc_date,disc_time,disc_no,doc_type,per_type,fy_end,equity,np_forecast,shares_out
1885,2019-05-22,16:00:00,20190521431926,FYFinancialStatements_Consolidated_JP,FY,2019-03-31,68845000000,3900000000,22494629
1885,2019-08-07,16:00:00,20190727477171,1QFinancialStatements_Consolidated_JP,1Q,2020-03-31,68604000000,3900000000,22494629
1885,2019-11-05,16:00:00,20191029414213,EarnForecastRevision,2Q,2020-03-31,,,
1885,2019-11-11,16:00:00,20191029414220,2QFinancialStatements_Consolidated_JP,2Q,2020-03-31,70557000000,3900000000,22494629
1885,2020-02-07,16:00:00,20200128451885,3QFinancialStatements_Consolidated_JP,3Q,2020-03-31,71295000000,3900000000,22494629
1885,2020-05-14,16:00:00,20200507405980,FYFinancialStatements_Consolidated_JP,FY,2020-03-31,69166000000,,22494629
1885,2020-05-14,16:00:00,20200513413112,DividendForecastRevision,FY,2020-03-31,,,
1885,2020-06-22,16:10:00,20200608439141,EarnForecastRevision,FY,2021-03-31,,4500000000,
1885,2020-08-07,16:00:00,20200730470880,1QFinancialStatements_Consolidated_JP,1Q,2021-03-31,69214000000,4500000000,22494629
1885,2020-11-11,16:00:00,20201111421288,2QFinancialStatements_Consolidated_JP,2Q,2021-03-31,71186000000,4500000000,22494629
1885,2021-02-08,16:00:00,20210208458103,3QFinancialStatements_Consolidated_JP,3Q,2021-03-31,73703000000,4500000000,22494629
1885,2021-03-22,16:00:00,20210322481877,EarnForecastRevision,FY,2021-03-31,,5900000000,
1885,2021-05-14,16:00:00,20210514419445,FYFinancialStatements_Consolidated_JP,FY,2021-03-31,76175000000,6000000000,22494629
1885,2021-08-06,16:00:00,20210806481240,1QFinancialStatements_Consolidated_JP,1Q,2022-03-31,74798000000,6000000000,22494629
1885,2021-11-11,16:00:00,20211111432367,2QFinancialStatements_Consolidated_JP,2Q,2022-03-31,77507000000,6000000000,22494629
1885,2022-02-08,16:00:00,20220208582807,EarnForecastRevision,FY,2022-03-31,,7200000000,
1885,2022-02-08,16:00:00,20220208583020,3QFinancialStatements_Consolidated_JP,3Q,2022-03-31,79805000000,7200000000,22494629
1885,2022-05-13,16:00:00,20220513547005,FYFinancialStatements_Consolidated_JP,FY,2022-03-31,86725000000,6600000000,22494629
1885,2022-08-05,15:00:00,20220805513413,1QFinancialStatements_Consolidated_JP,1Q,2023-03-31,83854000000,6600000000,22494629
1885,2022-11-10,16:00:00,20221107558074,2QFinancialStatements_Consolidated_JP,2Q,2023-03-31,83704000000,4400000000,22494629
1885,2022-11-10,16:00:00,20221109560825,EarnForecastRevision,FY,2023-03-31,,4400000000,
1885,2023-02-08,15:00:00,20230207502847,3QFinancialStatements_Consolidated_JP,3Q,2023-03-31,86177000000,4400000000,22494629
1885,2023-05-12,16:00:00,20230512570564,FYFinancialStatements_Consolidated_JP,FY,2023-03-31,89361000000,6600000000,22494629
1885,2023-08-09,16:00:00,20230809538838,1QFinancialStatements_Consolidated_JP,1Q,2024-03-31,89741000000,6600000000,22494629
1885,2023-11-10,16:00:00,20231109584817,EarnForecastRevision,FY,2024-03-31,,7400000000,
1885,2023-11-10,16:00:00,20231109584867,2QFinancialStatements_Consolidated_JP,2Q,2024-03-31,89783000000,7400000000,22494629
1885,2024-02-08,16:00:00,20240207529038,EarnForecastRevision,FY,2024-03-31,,9600000000,
1885,2024-02-08,16:00:00,20240207529128,3QFinancialStatements_Consolidated_JP,3Q,2024-03-31,91471000000,9600000000,22494629
1885,2024-05-13,16:00:00,20240513592841,FYFinancialStatements_Consolidated_JP,FY,2024-03-31,96700000000,8000000000,89978516
1885,2024-08-09,16:00:00,20240808566596,1QFinancialStatements_Consolidated_JP,1Q,2025-03-31,95407000000,8000000000,87978516
1885,2024-11-11,16:00:00,20241108516893,2QFinancialStatements_Consolidated_JP,2Q,2025-03-31,99553000000,10700000000,87978516
1885,2024-11-11,16:00:00,20241108516964,EarnForecastRevision,FY,2025-03-31,,10700000000,
1885,2025-02-07,16:00:00,20250206564458,EarnForecastRevision,FY,2025-03-31,,14000000000,
1885,2025-02-07,16:00:00,20250206564506,3QFinancialStatements_Consolidated_JP,3Q,2025-03-31,105096000000,14000000000,87978516
1885,2025-05-13,16:00:00,20250512540919,FYFinancialStatements_Consolidated_JP,FY,2025-03-31,107873000000,12500000000,87978516
1885,2025-08-08,16:00:00,20250807535018,1QFinancialStatements_Consolidated_JP,1Q,2026-03-31,104138000000,12500000000,87978516
1885,2025-11-11,16:00:00,20251110593856,2QFinancialStatements_Consolidated_JP,2Q,2026-03-31,107635000000,15000000000,87978516
1885,2025-11-11,16:00:00,20251110593912,EarnForecastRevision,FY,2026-03-31,,15000000000,
1885,2026-02-06,16:00:00,20260205549463,3QFinancialStatements_Consolidated_JP,3Q,2026-03-31,110649000000,17800000000,87978516
1885,2026-02-06,16:00:00,20260205549467,EarnForecastRevision,FY,2026-03-31,,17800000000,
1885,2026-05-13,13:00:00,20260513527639,FYFinancialStatements_Consolidated_JP,FY,2026-03-31,117926000000,14500000000,87978516
1885,2026-08-06,13:00:00,20260730504149,1QFinancialStatements_Consolidated_JP,1Q,2027-03-31,117389000000,14500000000,87978516
1897,2016-11-10,11:30,20161107432439,EarnForecastRevision,FY,2016-12-31,,200000000,
1897,2016-11-10,11:30,20161107432443,3QFinancialStatements_Consolidated_JP,3Q,2016-12-31,18960000000,200000000,19033300
1897,2017-02-03,11:30,20170131486314,EarnForecastRevision,FY,2016-12-31,,289000000,
1897,2017-02-10,11:30,20170131486313,FYFinancialStatements_Consolidated_JP,FY,2016-12-31,19228000000,110000000,19033300
1897,2017-02-20,10:30,20170220402808,FYFinancialStatements_Consolidated_JP,FY,2016-12-31,19249000000,110000000,19033300
1897,2017-05-11,11:30,20170509462176,EarnForecastRevision,2Q,2017-12-31,,150000000,
1897,2017-05-11,11:30,20170509462978,1QFinancialStatements_Consolidated_JP,1Q,2017-12-31,19102000000,150000000,19033300
1897,2017-08-02,11:30,20170731444175,EarnForecastRevision,2Q,2017-12-31,,170000000,
1897,2017-08-08,11:30,20170803447230,2QFinancialStatements_Consolidated_JP,2Q,2017-12-31,19369000000,170000000,19033300
1897,2017-11-09,11:30,20171106409609,3QFinancialStatements_Consolidated_JP,3Q,2017-12-31,19601000000,250000000,19033300
1897,2017-11-09,11:30,20171106409622,EarnForecastRevision,FY,2017-12-31,,250000000,
1897,2018-01-17,14:00,20180116451106,EarnForecastRevision,FY,2017-12-31,,360000000,
1897,2018-02-09,11:30,20180201461788,FYFinancialStatements_Consolidated_JP,FY,2017-12-31,19640000000,60000000,19033300
1897,2018-05-11,11:30:00,20180509430231,1QFinancialStatements_Consolidated_JP,1Q,2018-12-31,19490000000,70000000,19033300
1897,2018-05-11,11:30:00,20180509431012,EarnForecastRevision,2Q,2018-12-31,,70000000,
1897,2018-08-03,11:30:00,20180802490505,EarnForecastRevision,2Q,2018-12-31,,160000000,
1897,2018-08-09,11:30:00,20180807493282,2QFinancialStatements_Consolidated_JP,2Q,2018-12-31,19455000000,160000000,3806660
1897,2018-11-08,11:30:00,20181106430468,3QFinancialStatements_Consolidated_JP,3Q,2018-12-31,19704000000,160000000,3806660
1897,2019-02-08,11:30:00,20190201468260,FYFinancialStatements_Consolidated_JP,FY,2018-12-31,19319000000,80000000,3806660
1897,2019-05-10,11:30:00,20190507414845,1QFinancialStatements_Consolidated_JP,1Q,2019-12-31,19244000000,80000000,3806660
1897,2019-08-01,11:30:00,20190730478288,EarnForecastRevision,2Q,2019-12-31,,,
1897,2019-08-08,11:30:00,20190806482876,2QFinancialStatements_Consolidated_JP,2Q,2019-12-31,19151000000,80000000,3806660
1897,2019-11-08,11:30:00,20191105419204,3QFinancialStatements_Consolidated_JP,3Q,2019-12-31,19308000000,80000000,3806660
1897,2020-02-03,11:30:00,20200131454731,EarnForecastRevision,FY,2019-12-31,,188000000,
1897,2020-02-07,11:30:00,20200206458476,FYFinancialStatements_Consolidated_JP,FY,2019-12-31,19573000000,160000000,3806660
1897,2020-05-08,11:30:00,20200507405048,EarnForecastRevision,2Q,2020-12-31,,260000000,
1897,2020-05-08,11:30:00,20200507405060,1QFinancialStatements_Consolidated_JP,1Q,2020-12-31,16966000000,260000000,3806660
1897,2020-08-04,11:30:00,20200803472682,EarnForecastRevision,2Q,2020-12-31,,410000000,
1897,2020-08-07,11:30:00,20200806476025,2QFinancialStatements_Consolidated_JP,2Q,2020-12-31,16740000000,410000000,3806660
1897,2020-11-06,11:30:00,20201105416342,3QFinancialStatements_Consolidated_JP,3Q,2020-12-31,17075000000,500000000,3806660
1897,2020-11-06,11:30:00,20201105416345,EarnForecastRevision,FY,2020-12-31,,500000000,
1897,2021-02-10,11:30:00,20210204455652,FYFinancialStatements_Consolidated_JP,FY,2020-12-31,17199000000,100000000,3806660
1897,2021-05-11,11:30:00,20210510408587,1QFinancialStatements_Consolidated_JP,1Q,2021-12-31,17488000000,100000000,3806660
1897,2021-08-04,11:30:00,20210803477396,EarnForecastRevision,2Q,2021-12-31,,20000000,
1897,2021-08-11,11:30:00,20210810482314,2QFinancialStatements_Consolidated_JP,2Q,2021-12-31,17064000000,20000000,3806660
1897,2021-11-10,11:30:00,20211109428491,3QFinancialStatements_Consolidated_JP,3Q,2021-12-31,17082000000,20000000,3806660
1897,2022-02-07,11:30:00,20220204580804,EarnForecastRevision,FY,2021-12-31,,45000000,
1897,2022-02-10,11:30:00,20220209584671,FYFinancialStatements_Consolidated_JP,FY,2021-12-31,17102000000,80000000,3806660
1897,2022-05-10,11:30:00,20220509535674,EarnForecastRevision,2Q,2022-12-31,,,
1897,2022-05-10,11:30:00,20220509535749,1QFinancialStatements_Consolidated_JP,1Q,2022-12-31,17200000000,80000000,3806660
1897,2022-08-03,11:30:00,20220802510216,EarnForecastRevision,2Q,2022-12-31,,80000000,
1897,2022-08-09,11:30:00,20220808514729,2QFinancialStatements_Consolidated_JP,2Q,2022-12-31,17170000000,80000000,3806660
1897,2022-11-10,11:30:00,20221109560506,3QFinancialStatements_Consolidated_JP,3Q,2022-12-31,17057000000,80000000,3806660
1897,2023-02-03,11:30:00,20230202599541,EarnForecastRevision,FY,2022-12-31,,190000000,
1897,2023-02-10,11:30:00,20230209505310,FYFinancialStatements_Consolidated_JP,FY,2022-12-31,17254000000,80000000,3806660
1897,2023-05-10,11:30:00,20230509561651,1QFinancialStatements_Consolidated_JP,1Q,2023-12-31,17397000000,80000000,3806660
1897,2023-08-02,11:30:00,20230801531978,EarnForecastRevision,2Q,2023-12-31,,,
1897,2023-08-09,11:30:00,20230808537174,2QFinancialStatements_Consolidated_JP,2Q,2023-12-31,17634000000,80000000,3806660
1897,2023-11-10,11:30:00,20231109583326,3QFinancialStatements_Consolidated_JP,3Q,2023-12-31,17997000000,160000000,3806660
1897,2023-11-10,11:30:00,20231109584041,EarnForecastRevision,FY,2023-12-31,,160000000,
1897,2024-02-02,11:30:00,20240201524711,EarnForecastRevision,FY,2023-12-31,,270000000,
1897,2024-02-08,11:30:00,20240207528786,FYFinancialStatements_Consolidated_JP,FY,2023-12-31,18151000000,120000000,3806660
1897,2024-05-10,11:30:00,20240509587398,1QFinancialStatements_Consolidated_JP,1Q,2024-12-31,18743000000,120000000,3806660
1897,2024-05-10,11:30:00,20240509587575,EarnForecastRevision,2Q,2024-12-31,,,
1897,2024-08-02,11:30:00,20240801560121,EarnForecastRevision,2Q,2024-12-31,,,
1897,2024-08-02,17:50:00,20240802561846,EarnForecastRevision,2Q,2024-12-31,,120000000,
1897,2024-08-07,11:30:00,20240806563239,2QFinancialStatements_Consolidated_JP,2Q,2024-12-31,18908000000,120000000,3806660
1897,2024-11-07,11:30:00,20241105510834,EarnForecastRevision,FY,2024-12-31,,210000000,
1897,2024-11-07,11:30:00,20241106512426,3QFinancialStatements_Consolidated_JP,3Q,2024-12-31,18525000000,210000000,3806660
1897,2025-02-03,11:30:00,20250130559105,EarnForecastRevision,FY,2024-12-31,,321000000,
1897,2025-02-07,11:30:00,20250206564969,FYFinancialStatements_Consolidated_JP,FY,2024-12-31,18819000000,180000000,3806660
1897,2025-05-09,11:30:00,20250507531119,1QFinancialStatements_Consolidated_JP,1Q,2025-12-31,18652000000,180000000,3806660
1897,2025-08-08,11:30:00,20250729522081,EarnForecastRevision,FY,2025-12-31,,150000000,
1897,2025-08-08,11:30:00,20250807533268,2QFinancialStatements_Consolidated_JP,2Q,2025-12-31,18965000000,150000000,3806660
1897,2025-11-07,11:30:00,20251028579805,EarnForecastRevision,FY,2025-12-31,,150000000,
1897,2025-11-07,11:30:00,20251030583307,3QFinancialStatements_Consolidated_JP,3Q,2025-12-31,19505000000,150000000,3806660
1897,2026-02-03,11:30:00,20260131544049,EarnForecastRevision,FY,2025-12-31,,236000000,
1897,2026-02-06,11:30:00,20260205549246,FYFinancialStatements_Consolidated_JP,FY,2025-12-31,19819000000,200000000,3806660
1897,2026-05-08,11:30:00,20260507517697,1QFinancialStatements_Consolidated_JP,1Q,2026-12-31,20300000000,200000000,3806660
1897,2026-08-07,11:30:00,20260727500376,EarnForecastRevision,FY,2026-12-31,,330000000,
1897,2026-08-07,11:30:00,20260805509439,2QFinancialStatements_Consolidated_JP,2Q,2026-12-31,20851000000,330000000,3806660
1945,2016-10-13,16:00,20161012411197,EarnForecastRevision,2Q,2017-03-31,,,
1945,2016-11-01,16:00,20161031427021,2QFinancialStatements_Consolidated_JP,2Q,2017-03-31,53538000000,4300000000,37261752
1945,2017-02-01,16:00,20170131486358,3QFinancialStatements_Consolidated_JP,3Q,2017-03-31,54216000000,4300000000,37261752
1945,2017-04-28,16:00,20170427453163,FYFinancialStatements_Consolidated_JP,FY,2017-03-31,56138000000,4100000000,37261752
1945,2017-08-01,16:00,20170731444167,1QFinancialStatements_Consolidated_JP,1Q,2018-03-31,56608000000,4100000000,37261752
1945,2017-11-01,16:00,20171031405145,2QFinancialStatements_Consolidated_JP,2Q,2018-03-31,57707000000,4100000000,37261752
1945,2018-01-30,16:00,20180129458433,3QFinancialStatements_Consolidated_JP,3Q,2018-03-31,57489000000,4100000000,37261752
1945,2018-03-07,17:00,20180307484889,EarnForecastRevision,FY,2018-03-31,,2600000000,
1945,2018-04-27,16:00:00,20180426421914,FYFinancialStatements_Consolidated_JP,FY,2018-03-31,58641000000,3600000000,37261752
1945,2018-08-01,16:00:00,20180731489173,1QFinancialStatements_Consolidated_JP,1Q,2019-03-31,58427000000,3600000000,37261752
1945,2018-11-01,16:00:00,20181031427436,2QFinancialStatements_Consolidated_JP,2Q,2019-03-31,59029000000,3600000000,37261752
1945,2019-01-24,16:00:00,20190124463101,EarnForecastRevision,FY,2019-03-31,,2100000000,
1945,2019-02-01,16:00:00,20190131467710,3QFinancialStatements_Consolidated_JP,3Q,2019-03-31,58786000000,2100000000,37261752
1945,2019-04-26,16:00:00,20190425411350,FYFinancialStatements_Consolidated_JP,FY,2019-03-31,61455000000,2400000000,37261752
1945,2019-07-29,16:00:00,20190726476782,1QFinancialStatements_Consolidated_JP,1Q,2020-03-31,60879000000,2400000000,37261752
1945,2019-10-30,16:00:00,20191029414562,2QFinancialStatements_Consolidated_JP,2Q,2020-03-31,61489000000,2400000000,37261752
1945,2020-02-04,16:00:00,20200203456442,3QFinancialStatements_Consolidated_JP,3Q,2020-03-31,61879000000,2400000000,37261752
1945,2020-04-28,16:00:00,20200427400884,FYFinancialStatements_Consolidated_JP,FY,2020-03-31,62758000000,2600000000,37261752
1945,2020-08-04,16:00:00,20200803473252,1QFinancialStatements_Consolidated_JP,1Q,2021-03-31,62742000000,2600000000,37261752
1945,2020-10-28,16:00:00,20201027409697,2QFinancialStatements_Consolidated_JP,2Q,2021-03-31,63556000000,2600000000,37261752
1945,2021-02-02,16:00:00,20210201453499,3QFinancialStatements_Consolidated_JP,3Q,2021-03-31,63372000000,2600000000,37261752
1945,2021-04-27,16:00:00,20210427401134,FYFinancialStatements_Consolidated_JP,FY,2021-03-31,64859000000,,37261752
1945,2021-05-17,16:00:00,20210514418728,EarnForecastRevision,FY,2022-03-31,,3400000000,
1945,2021-08-03,16:00:00,20210802476939,1QFinancialStatements_Consolidated_JP,1Q,2022-03-31,63998000000,3400000000,37261752
1945,2021-11-02,16:00:00,20211101422690,2QFinancialStatements_Consolidated_JP,2Q,2022-03-31,64585000000,3400000000,37261752
1945,2022-02-01,16:00:00,20220131575945,3QFinancialStatements_Consolidated_JP,3Q,2022-03-31,64542000000,3400000000,37261752
1945,2022-03-29,16:00:00,20220328512237,EarnForecastRevision,FY,2022-03-31,,1050000000,
1945,2022-04-27,16:00:00,20220426528767,FYFinancialStatements_Consolidated_JP,FY,2022-03-31,64472000000,2100000000,37261752
1945,2022-08-02,16:00:00,20220801508620,1QFinancialStatements_Consolidated_JP,1Q,2023-03-31,64552000000,2100000000,37261752
1945,2022-10-31,16:00:00,20221028552659,2QFinancialStatements_Consolidated_JP,2Q,2023-03-31,65254000000,2100000000,37261752
1945,2023-01-31,16:00:00,20230127594703,3QFinancialStatements_Consolidated_JP,3Q,2023-03-31,64638000000,2100000000,37261752
1945,2023-04-28,16:00:00,20230427555557,FYFinancialStatements_Consolidated_JP,FY,2023-03-31,65938000000,2500000000,37261752
1945,2023-08-01,16:00:00,20230731530599,1QFinancialStatements_Consolidated_JP,1Q,2024-03-31,66181000000,2500000000,37261752
1945,2023-11-02,16:00:00,20231101577470,2QFinancialStatements_Consolidated_JP,2Q,2024-03-31,66929000000,2500000000,37261752
1945,2024-02-02,16:00:00,20240201524639,3QFinancialStatements_Consolidated_JP,3Q,2024-03-31,67884000000,2500000000,37261752
1945,2024-04-11,16:00:00,20240410568509,EarnForecastRevision,FY,2024-03-31,,3000000000,
1945,2024-05-08,16:30:00,20240508583808,FYFinancialStatements_Consolidated_JP,FY,2024-03-31,68548000000,3000000000,34973752
1945,2024-08-06,16:00:00,20240805563111,1QFinancialStatements_Consolidated_JP,1Q,2025-03-31,68174000000,3000000000,34973752
1945,2024-11-05,16:00:00,20241101510153,2QFinancialStatements_Consolidated_JP,2Q,2025-03-31,67518000000,1500000000,34973752
1945,2024-11-05,16:00:00,20241101510205,EarnForecastRevision,FY,2025-03-31,,1500000000,
1945,2025-02-14,16:00:00,20250213574274,3QFinancialStatements_Consolidated_JP,3Q,2025-03-31,66833000000,1500000000,34973752
1945,2025-04-23,16:00:00,20250422520558,EarnForecastRevision,FY,2025-03-31,,2900000000,
1945,2025-05-12,16:30:00,20250512540590,FYFinancialStatements_Consolidated_JP,FY,2025-03-31,68427000000,3400000000,34973752
1945,2025-08-05,16:00:00,20250804529479,1QFinancialStatements_Consolidated_JP,1Q,2026-03-31,68773000000,3400000000,34973752
1945,2025-11-05,16:00:00,20251104585909,2QFinancialStatements_Consolidated_JP,2Q,2026-03-31,70272000000,3400000000,34973752
1945,2026-02-06,16:00:00,20260205548734,3QFinancialStatements_Consolidated_JP,3Q,2026-03-31,69916000000,3400000000,34973752
1945,2026-04-23,16:00:00,20260422508251,EarnForecastRevision,FY,2026-03-31,,4300000000,
1945,2026-05-12,16:30:00,20260511522853,FYFinancialStatements_Consolidated_JP,FY,2026-03-31,72452000000,5200000000,33223752
1945,2026-08-06,16:30:00,20260805509829,1QFinancialStatements_Consolidated_JP,1Q,2027-03-31,71914000000,5200000000,33223752
1948,2016-10-31,16:00,20161019415439,2QFinancialStatements_Consolidated_JP,2Q,2017-03-31,12816000000,800000000,17940000
1948,2017-01-31,16:00,20170118476309,3QFinancialStatements_Consolidated_JP,3Q,2017-03-31,13009000000,800000000,17940000
1948,2017-03-24,16:00,20170324426496,EarnForecastRevision,FY,2017-03-31,,1000000000,
1948,2017-04-28,16:00,20170424449096,FYFinancialStatements_Consolidated_JP,FY,2017-03-31,13997000000,740000000,17940000
1948,2017-06-29,14:00,20170628418364,DividendForecastRevision,FY,2018-03-31,,,
1948,2017-07-31,16:00,20170718433900,1QFinancialStatements_Consolidated_JP,1Q,2018-03-31,13778000000,740000000,17940000
1948,2017-10-31,16:00,20171018493089,2QFinancialStatements_Consolidated_JP,2Q,2018-03-31,13987000000,930000000,1794000
1948,2018-01-31,16:00,20180130458711,3QFinancialStatements_Consolidated_JP,3Q,2018-03-31,14129000000,930000000,1794000
1948,2018-04-27,16:00:00,20180426422181,FYFinancialStatements_Consolidated_JP,FY,2018-03-31,14922000000,1000000000,1794000
1948,2018-07-30,16:00:00,20180730487233,1QFinancialStatements_Consolidated_JP,1Q,2019-03-31,14594000000,1000000000,1794000
1948,2018-10-29,16:00:00,20181023421348,2QFinancialStatements_Consolidated_JP,2Q,2019-03-31,15121000000,1250000000,1794000
1948,2019-01-31,16:00:00,20190130465793,3QFinancialStatements_Consolidated_JP,3Q,2019-03-31,15582000000,1450000000,1794000
1948,2019-04-26,16:00:00,20190425411855,FYFinancialStatements_Consolidated_JP,FY,2019-03-31,16524000000,1350000000,1794000
