pass_number,stock_code,previous_rule,candidate_rule,candidate_metrics,accepted,reason
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.5, ""threshold"": 0.4, ""validation_score"": 41713.24153175}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.49776113, ""profit"": 77101.67749969, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 186, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.94929732, ""profit"": 32106.49038906, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 243, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 63, ""wins"": 30}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 52.15594284, ""min_fold_profit"": 32106.49038906, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 14914.0805, ""4188"": 6432.58440748, ""4689"": 3388.82348838, ""5020"": 14711.70409701, ""7211"": 19955.48568658, ""7267"": 23196.2945541, ""8306"": 90043.10162101, ""9432"": -17176.34697081}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 600, ""SKIPPED_NO_FUTURE_DATA"": 15}, ""total_profit"": 155465.72738375, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.94929732}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 2.0, ""target_percent"": 2.0, ""threshold"": 0.5, ""validation_score"": 17289.28279084}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.4467558, ""profit"": 79463.80363896, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 178, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 186, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 19.74584686, ""profit"": 23647.62691741, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 242, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 64, ""wins"": 30}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 50.57024174, ""min_fold_profit"": 23647.62691741, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 17819.51929073, ""4188"": -3313.57501629, ""4689"": 8220.70349798, ""5020"": 21651.73840329, ""7211"": 13243.30457399, ""7267"": 23026.2823049, ""8306"": 85898.77701579, ""9432"": -17177.76001902}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 606, ""SKIPPED_NO_FUTURE_DATA"": 15}, ""total_profit"": 149368.99005137, ""trade_count"": 182, ""worst_max_drawdown_percent"": 19.74584686}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 3.0, ""threshold"": 0.2, ""validation_score"": 6304.304940839999}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 175, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 49240.40948581, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 186, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 61, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.94929732, ""profit"": 23219.16804071, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 242, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 50.74414729, ""min_fold_profit"": 23219.16804071, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 15327.568, ""4188"": 3472.25540013, ""4689"": 3388.82348838, ""5020"": 14711.70409701, ""7211"": 21463.292191, ""7267"": 23196.2945541, ""8306"": 84024.31925905, ""9432"": -17176.34697081}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 603, ""SKIPPED_NO_FUTURE_DATA"": 16}, ""total_profit"": 148407.91001886, ""trade_count"": 182, ""worst_max_drawdown_percent"": 18.94929732}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 2.0, ""target_percent"": 3.0, ""threshold"": 0.3, ""validation_score"": 29316.10151568}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 173, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 186, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.87664226, ""profit"": 25383.7453381, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 238, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.02738788, ""min_fold_profit"": 25383.7453381, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 10481.7875, ""4188"": 3349.66411512, ""4689"": 3363.49253158, ""5020"": 10576.55591503, ""7211"": 21363.74401841, ""7267"": 23298.75691684, ""8306"": 92291.26207639, ""9432"": -17135.62574793}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 597, ""SKIPPED_NO_FUTURE_DATA"": 15}, ""total_profit"": 147589.63732544, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.87664226}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 2.0, ""target_percent"": 3.0, ""threshold"": 0.4, ""validation_score"": 9537.2540094}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 185, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.87664226, ""profit"": 25383.7453381, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 236, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.02738788, ""min_fold_profit"": 25383.7453381, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 10481.7875, ""4188"": 3349.66411512, ""4689"": 3363.49253158, ""5020"": 10576.55591503, ""7211"": 21363.74401841, ""7267"": 23298.75691684, ""8306"": 92291.26207639, ""9432"": -17135.62574793}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 592, ""SKIPPED_NO_FUTURE_DATA"": 14}, ""total_profit"": 147589.63732544, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.87664226}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 2.0, ""target_percent"": 3.0, ""threshold"": 0.5, ""validation_score"": 12406.54400774}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 185, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.87664226, ""profit"": 25383.7453381, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 235, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.02738788, ""min_fold_profit"": 25383.7453381, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 10481.7875, ""4188"": 3349.66411512, ""4689"": 3363.49253158, ""5020"": 10576.55591503, ""7211"": 21363.74401841, ""7267"": 23298.75691684, ""8306"": 92291.26207639, ""9432"": -17135.62574793}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 591, ""SKIPPED_NO_FUTURE_DATA"": 14}, ""total_profit"": 147589.63732544, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.87664226}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 3.0, ""target_percent"": 3.0, ""threshold"": 0.4, ""validation_score"": 10882.44948665}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 186, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.87664226, ""profit"": 25383.7453381, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 235, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.02738788, ""min_fold_profit"": 25383.7453381, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 10481.7875, ""4188"": 3349.66411512, ""4689"": 3363.49253158, ""5020"": 10576.55591503, ""7211"": 21363.74401841, ""7267"": 23298.75691684, ""8306"": 92291.26207639, ""9432"": -17135.62574793}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 592, ""SKIPPED_NO_FUTURE_DATA"": 14}, ""total_profit"": 147589.63732544, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.87664226}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 3.0, ""target_percent"": 3.0, ""threshold"": 0.5, ""validation_score"": 3891.21251106}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 185, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.87664226, ""profit"": 25383.7453381, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 234, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.02738788, ""min_fold_profit"": 25383.7453381, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 10481.7875, ""4188"": 3349.66411512, ""4689"": 3363.49253158, ""5020"": 10576.55591503, ""7211"": 21363.74401841, ""7267"": 23298.75691684, ""8306"": 92291.26207639, ""9432"": -17135.62574793}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 590, ""SKIPPED_NO_FUTURE_DATA"": 14}, ""total_profit"": 147589.63732544, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.87664226}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 3.0, ""threshold"": 0.4, ""validation_score"": 23633.64349943}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 172, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 185, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.87664226, ""profit"": 25383.7453381, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 234, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.02738788, ""min_fold_profit"": 25383.7453381, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 10481.7875, ""4188"": 3349.66411512, ""4689"": 3363.49253158, ""5020"": 10576.55591503, ""7211"": 21363.74401841, ""7267"": 23298.75691684, ""8306"": 92291.26207639, ""9432"": -17135.62574793}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 591, ""SKIPPED_NO_FUTURE_DATA"": 15}, ""total_profit"": 147589.63732544, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.87664226}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 3.0, ""threshold"": 0.5, ""validation_score"": 10481.78750763}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 185, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.87664226, ""profit"": 25383.7453381, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 232, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.02738788, ""min_fold_profit"": 25383.7453381, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 10481.7875, ""4188"": 3349.66411512, ""4689"": 3363.49253158, ""5020"": 10576.55591503, ""7211"": 21363.74401841, ""7267"": 23298.75691684, ""8306"": 92291.26207639, ""9432"": -17135.62574793}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 588, ""SKIPPED_NO_FUTURE_DATA"": 14}, ""total_profit"": 147589.63732544, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.87664226}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 3.0, ""target_percent"": 2.5, ""threshold"": 0.15, ""validation_score"": -12408.421581479997}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.61783682, ""profit"": 71651.20470014, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 200, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 38}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 49151.0572336, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 201, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.94929732, ""profit"": 25863.19089348, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 264, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 63, ""wins"": 30}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 50.34469341, ""min_fold_profit"": 25863.19089348, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 5319.43431112, ""4188"": -6343.67047685, ""4689"": 3388.82348838, ""5020"": 29638.09681783, ""7211"": 21463.292191, ""7267"": 23196.2945541, ""8306"": 84158.34997057, ""9432"": -14155.16802893}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 665, ""SKIPPED_NO_FUTURE_DATA"": 15}, ""total_profit"": 146665.45282722, ""trade_count"": 184, ""worst_max_drawdown_percent"": 18.94929732}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 2.0, ""target_percent"": 2.5, ""threshold"": 0.15, ""validation_score"": 76357.24657734}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.38301577, ""profit"": 82456.0952698, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 188, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 39}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 37803.6056353, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 190, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 61, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.94990031, ""profit"": 25809.59733399, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 263, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 63, ""wins"": 30}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 51.09839856, ""min_fold_profit"": 25809.59733399, ""month_win_rate"": 68.42105263, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 8863.24968767, ""4188"": -8157.49589235, ""4689"": -2872.19611302, ""5020"": 25801.83104511, ""7211"": 21463.292191, ""7267"": 23196.2945541, ""8306"": 82888.15406768, ""9432"": -5113.8313011}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 641, ""SKIPPED_NO_FUTURE_DATA"": 16}, ""total_profit"": 146069.29823909, ""trade_count"": 185, ""worst_max_drawdown_percent"": 18.94990031}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 2.0, ""target_percent"": 2.5, ""threshold"": 0.2, ""validation_score"": 56361.44621737}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.38301577, ""profit"": 82456.0952698, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 186, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 39}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 37803.6056353, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 188, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 61, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.94990031, ""profit"": 25809.59733399, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 257, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 63, ""wins"": 30}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 51.09839856, ""min_fold_profit"": 25809.59733399, ""month_win_rate"": 68.42105263, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 8863.24968767, ""4188"": -8157.49589235, ""4689"": -2872.19611302, ""5020"": 25801.83104511, ""7211"": 21463.292191, ""7267"": 23196.2945541, ""8306"": 82888.15406768, ""9432"": -5113.8313011}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 631, ""SKIPPED_NO_FUTURE_DATA"": 15}, ""total_profit"": 146069.29823909, ""trade_count"": 185, ""worst_max_drawdown_percent"": 18.94990031}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 3.0, ""target_percent"": 3.0, ""threshold"": 0.2, ""validation_score"": 28354.41798197}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 175, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 188, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.94929732, ""profit"": 23219.16804071, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 239, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.65099673, ""min_fold_profit"": 23219.16804071, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 4253.7195, ""4188"": 3472.25540013, ""4689"": 3388.82348838, ""5020"": 14711.70409701, ""7211"": 21463.292191, ""7267"": 23196.2945541, ""8306"": 92115.31776824, ""9432"": -17176.34697081}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 602, ""SKIPPED_NO_FUTURE_DATA"": 16}, ""total_profit"": 145425.06002805, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.94929732}",False,NOT_BEST_PORTFOLIO
1,1570,"{""code"": ""1570"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": 100326.78164188}","{""code"": ""1570"", ""stop_loss_percent"": 3.0, ""target_percent"": 3.0, ""threshold"": 0.3, ""validation_score"": 10045.51049903}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.52288976, ""profit"": 75948.33249234, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 172, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 58, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 14.46599928, ""profit"": 46257.559495, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 187, ""SKIPPED_NO_FUTURE_DATA"": 7}, ""trades"": 60, ""wins"": 32}, {""fold"": 3, ""max_drawdown_percent"": 18.94929732, ""profit"": 23219.16804071, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 237, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 63, ""wins"": 29}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 56.65099673, ""min_fold_profit"": 23219.16804071, ""month_win_rate"": 63.15789474, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 4253.7195, ""4188"": 3472.25540013, ""4689"": 3388.82348838, ""5020"": 14711.70409701, ""7211"": 21463.292191, ""7267"": 23196.2945541, ""8306"": 92115.31776824, ""9432"": -17176.34697081}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 596, ""SKIPPED_NO_FUTURE_DATA"": 15}, ""total_profit"": 145425.06002805, ""trade_count"": 181, ""worst_max_drawdown_percent"": 18.94929732}",False,NOT_BEST_PORTFOLIO
